Suggested Bundle Title,FullPrice,DiscountRate,FinalPrice,BundleType,OfferLabel
OVS παιδικό βαμβακερό T-shirt Πράσινο 5-6Y + OVS βρεφικό T-shirt μονόχρωμο βαμβακερό με βολάν στα μανίκια Φούξια 12-18M,11.9,0.05,11.3,Thematic,-5%
OVS παιδική μπλούζα μονόχρωμη βαμβακερή με sailboat print και lettering Πράσινο Ανοιχτό 5-6Y + OVS βρεφική μπλούζα βαμβακερή μονόχρωμη με ribbed τελείωμα Κίτρινο 12-18M,11.9,0.05,11.3,Thematic,-5%
Kiko Milano Long Lasting Colour Lip Marker 106 Apple Red + Kiko Milano Triangular Foundation Sponges,17.406666666666666,0.35,11.31,Clearance,-35%
"4x Faber-Castell διπλή ξύστρα βαρελάκι ""Roll-Οn Sparkle"" – Offer Pack",13.32,0.15000000000000002,11.32,Volume,-15%
2x Yves Rocher Olive & Petitgrain Concentrated Shower Gel 100 ml – Offer Pack,11.96,0.05,11.36,Volume,-5%
2x Kiko Milano Smart Fusion Lipstick 414 Poppy Red – Offer Pack,11.979999999999999,0.05,11.38,Volume,-5%
2x Kiko Milano Smart Fusion Lipstick 407 Rosewood – Offer Pack,11.98,0.05,11.38,Volume,-5%
2x Kiko Milano Smart Fusion Lipstick 406 Warm Rose – Offer Pack,11.98,0.05,11.38,Volume,-5%
"2x Cabaïa unisex κάλτσες με all-over print ""Florent & Clémenceau"" Κυπαρισσί 36-41 – Offer Pack",12.0,0.05,11.4,Volume,-5%
Kiko Milano 3D Hydra Lipgloss 06 Candy Rose + Kiko Milano Triangular Foundation Sponges,17.547982456140353,0.35,11.41,Clearance,-35%
Kiko Milano Smart Blush 06 Mauve + Kiko Milano High Pigment Eyeshadow 40 Metallic Ballerina Rose,14.30121212121212,0.2,11.44,Rule-Based,-20%
3x Faber-Castell σετ μολύβια Sparkle summer blister (3 τεμαχία) – Offer Pack,12.72,0.1,11.45,Volume,-10%
"3x DPAM παιδικές κάλτσες ""Unicorn"" Βεραμάν 27-30 – Offer Pack",12.72,0.1,11.45,Volume,-10%
3x DOMUS HOMUS στρογγυλό σουπλά 38 cm καφέ – Offer Pack,12.75,0.1,11.48,Volume,-10%
4x DOMUS HOMUS πιάτο γλυκού με print 23 x 2.8 cm – Offer Pack,13.52,0.15000000000000002,11.49,Volume,-15%
"4x Marva γυάλινο ποτήρι νερού με σχέδιο 425 ml ""Jardin"" – Offer Pack",13.534545454545453,0.15000000000000002,11.5,Volume,-15%
Kiko Milano Sculpting Touch Creamy Stick Contour 200 Hazelnut + Kiko Milano Triangular Foundation Sponges,15.342207207207206,0.25,11.51,Clearance,-25%
Kiko Milano Ultra Tech + Volume And Curl Mascara 12 ml + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,15.369978768577496,0.25,11.53,Clearance,-25%
Kiko Milano Maxi Mod Waterproof Mascara 12 ml + Kiko Milano High Pigment Eyeshadow 40 Metallic Ballerina Rose,14.43689393939394,0.2,11.55,Rule-Based,-20%
"4x Coincasa γυάλινο ποτήρι νερού με ανάγλυφο σχέδιο 10 x 8,4 cm Κόκκινο – Offer Pack",13.6,0.15000000000000002,11.56,Volume,-15%
3x Luxurious Body Scrub Icing Sugar 280 ml – Offer Pack,12.84,0.1,11.56,Volume,-10%
Kiko Milano Lip Volume Tutu Rose + Kiko Milano High Pigment Eyeshadow 40 Metallic Ballerina Rose,14.45937384898711,0.2,11.57,Rule-Based,-20%
"3x NEF-NEF πετσέτα χεριών ""Aegean"" 30 x 50 cm Ανθρακί 30x50cm – Offer Pack",12.899999999999999,0.1,11.61,Volume,-10%
"3x NEF-NEF πετσέτα χεριών ""Aegean"" 30 x 50 cm Μαύρο 30x50cm – Offer Pack",12.899999999999999,0.1,11.61,Volume,-10%
Kiko Milano Unforgettable Volume & Curl Mascara 11 ml + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,15.503,0.25,11.63,Clearance,-25%
Kiko Milano Standout Volume Buildable Mascara 11.5 ml + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,15.522189054726368,0.25,11.64,Clearance,-25%
2x Kiko Milano Lip Balm – Offer Pack,12.251428571428573,0.05,11.64,Volume,-5%
Kiko Milano New Unmeasurable Length Mascara 11 ml + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,15.535519125683061,0.25,11.65,Clearance,-25%
Furia Hand Cleansing Gel Oud Oriental Furia Hand Cleansing Gel Oud Oriental 500 ml + Furia Hand Cleansing Gel Oud Oriental 500ml,12.325384615384614,0.05,11.71,Rule-Based,-5%
2x Furia Hand Cleansing Gel Oud Oriental 500ml – Offer Pack,12.325384615384614,0.05,11.71,Volume,-5%
3x Kiko Milano Smart Fusion Lip Pencil 32 Hazelnut – Offer Pack,13.02,0.1,11.72,Volume,-10%
"3x Guzzini ανοξείδωτο κουτάλι γλυκού ""Feeling"" 14 cm – Offer Pack",13.038,0.1,11.73,Volume,-10%
Kiko Milano Lip Volume Tutu Rose + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,18.15937384898711,0.35,11.8,Clearance,-35%
3x Kiko Milano Smart Color Eyepencil 06 Metallic Garnet Brown – Offer Pack,13.120000000000001,0.1,11.81,Volume,-10%
4x OVS παιδική μπλούζα με Pixel-style lettering print Regular Fit Κίτρινο 4-5Y – Offer Pack,13.92,0.15000000000000002,11.83,Volume,-15%
4x OVS παιδική μπλούζα με Pixel-style lettering print Regular Fit Κίτρινο 5-6Y – Offer Pack,13.92,0.15000000000000002,11.83,Volume,-15%
4x OVS παιδική μπλούζα με Pixel-style lettering print Regular Fit Κίτρινο 7-8Y – Offer Pack,13.92,0.15000000000000002,11.83,Volume,-15%
"Kiko Milano Create Your Balance Nourishing Lip Balm 3,5 g + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml",15.850773809523812,0.25,11.89,Clearance,-25%
"4x Leonardo ποτήρι αναψυκτικού ""Optic"" – Offer Pack",14.0,0.15000000000000002,11.9,Volume,-15%
4x Maxwell & Williams σουπλά φαγητού με σχέδιο στην πλέξη 45 x 30 cm – Offer Pack,14.0,0.15000000000000002,11.9,Volume,-15%
4x Maxwell & Williams σουπλά φαγητού 45 x 30 cm – Offer Pack,14.0,0.15000000000000002,11.9,Volume,-15%
4x Shishi γυάλινο χριστουγεννιάτικο στολίδι με glitter 8 cm – Offer Pack,14.0,0.15000000000000002,11.9,Volume,-15%
3x Coincasa ποτήρι γυάλινο με ανάγλυφο σχέδιο 10 x 9 cm Μπλε – Offer Pack,13.26,0.1,11.93,Volume,-10%
2x Yves Rocher Pomegranate Magnolia Bath& Shower Gel 400 ml – Offer Pack,12.63225806451613,0.05,12.0,Volume,-5%
3x Κiko Milano Nourishing Face Mask – Offer Pack,13.353333333333335,0.1,12.02,Volume,-10%
2x Coincasa πετσέτα χεριών βαμβακερή με πολύχρωμο ριγέ σχέδιο 60 x 40 cm Καφέ – Offer Pack,12.74,0.05,12.1,Volume,-5%
"3x NEF-NEF πετσέτα κουζίνας ""Strim"" 40 x 60 cm Εκρού 40x60cm – Offer Pack",13.5,0.1,12.15,Volume,-10%
3x Luxurious 2 in 1 Body Wash & Moisturizing Cream Icing Sugar 280 ml – Offer Pack,13.59,0.1,12.23,Volume,-10%
"4x DOMUS HOMUS γυάλινο ποτήρι με πόδι ""Keano"" 17 cm – Offer Pack",14.4,0.15000000000000002,12.24,Volume,-15%
3x Coincasa βαμβακερό σουπλά με ριγέ σχέδιο και κέντημα καβούρι 50 x 35 cm Κόκκινο – Offer Pack,13.649999999999999,0.1,12.28,Volume,-10%
Kiko Milano Sculpting Touch Creamy Stick Contour 200 Hazelnut + Kiko Milano Pure Clean Toner 200 ml,15.457119487908962,0.2,12.37,Rule-Based,-20%
4x Coincasa γυάλινο μπολ φαγητού με diamond-cut effect 9 x 8 cm Λευκό 9x8 cm – Offer Pack,14.6,0.15000000000000002,12.41,Volume,-15%
Kiko Milano Ultra Tech + Volume And Curl Mascara 12 ml + Kiko Milano Eyes 62 Slanted Eyeliner Brush,16.669978768577494,0.25,12.5,Clearance,-25%
2x Yves Rocher 24h Deodorant Citrus with Mint from Brittany 50 ml – Offer Pack,13.216000000000001,0.05,12.56,Volume,-5%
Kiko Milano Unforgettable Volume & Curl Mascara 11 ml + Kiko Milano Eyes 62 Slanted Eyeliner Brush,16.803,0.25,12.6,Clearance,-25%
2x Kiko Milano Smart Blush 06 Mauve – Offer Pack,13.289090909090909,0.05,12.62,Volume,-5%
"3x Marva γυάλινο ποτήρι νερού 425 ml ""London"" – Offer Pack",14.030000000000001,0.1,12.63,Volume,-10%
Kiko Milano Lip Volume Tutu Rose + Kiko Milano Eyes 62 Slanted Eyeliner Brush,19.45937384898711,0.35,12.65,Clearance,-35%
2x L'Occitane Cap Cedrat Soap 50 gr – Offer Pack,13.333333333333334,0.05,12.67,Volume,-5%
"3x Guzzini ανοξείδωτο πιρούνι γλυκού ""Feeling"" 15 cm – Offer Pack",14.100000000000001,0.1,12.69,Volume,-10%
"3x Guzzini ανοξείδωτο κουτάλι ""Feeling"" 20 cm – Offer Pack",14.100000000000001,0.1,12.69,Volume,-10%
"3x Guzzini ανοξείδωτο κουτάλι ""Feeling"" 20 cm – Offer Pack",14.100000000000001,0.1,12.69,Volume,-10%
"3x Guzzini ανοξείδωτο πιρούνι φαγητού ""Feeling"" 20,5 cm – Offer Pack",14.100000000000001,0.1,12.69,Volume,-10%
2x Kiko Milano Smart Essential Face Palette Kiko Milano Smart Essential Face Palette - 01 Light to Medium – Offer Pack,13.363999999999999,0.05,12.7,Volume,-5%
4x L'Occitane Almond Bath Bomb 18 gr – Offer Pack,15.0,0.15000000000000002,12.75,Volume,-15%
3x CRYSPO TRIO πορσελάνινο πιάτο γλυκού 21 cm – Offer Pack,14.190000000000001,0.1,12.77,Volume,-10%
"3x Maxwell & Williams κούπα πορσελάνης ""The Black Pen Reminisce Floral"" 420 ml – Offer Pack",14.25,0.1,12.82,Volume,-10%
2x Kiko Milano Maxi Mod Waterproof Mascara 12 ml – Offer Pack,13.560454545454546,0.05,12.88,Volume,-5%
"4x EME πηρούνι φαγητού ανοξείδωτο πράσινο ανοιχτό ""Vero"" – Offer Pack",15.16,0.15000000000000002,12.89,Volume,-15%
"4x Guzzini ανοξείδωτο κουτάλι γλυκού ""Feeling"" 14 cm – Offer Pack",15.16,0.15000000000000002,12.89,Volume,-15%
"4x Guzzini ανοξείδωτο κουτάλι γλυκού ""Feeling"" 14 cm – Offer Pack",15.16,0.15000000000000002,12.89,Volume,-15%
"4x EME πηρούνι φαγητού ανοξείδωτο μπλε ""Vero""  – Offer Pack",15.16,0.15000000000000002,12.89,Volume,-15%
3x OVS βρεφικό ποντελόνι φόρμας μονόχρωμο με tiger print Regular Fit Γκρι 30-36M – Offer Pack,14.34,0.1,12.91,Volume,-10%
3x Boboli βρεφικό καλσόν με κέντημα Ροζ 12M – Offer Pack,14.34,0.1,12.91,Volume,-10%
"4x NEF-NEF πετσέτα χεριών ""Fresh"" 30 x 50 cm Ροζ 30x50cm – Offer Pack",15.2,0.15000000000000002,12.92,Volume,-15%
"4x NEF-NEF πετσέτα χεριών ""Fresh"" 30 x 50 cm Μπλε 30x50cm – Offer Pack",15.2,0.15000000000000002,12.92,Volume,-15%
"4x NEF-NEF πετσέτα χεριών ""Fresh"" 30 x 50 cm Λιλά 30x50cm – Offer Pack",15.2,0.15000000000000002,12.92,Volume,-15%
2x Kiko Milano Lip Volume Tutu Rose – Offer Pack,13.605414364640884,0.05,12.93,Volume,-5%
"3x DOWN TOWN Home πετσέτα χεριών μονόχρωμη ""Joanne Lilac"" 30 x 50 cm – Offer Pack",14.399999999999999,0.1,12.96,Volume,-10%
"3x Maxwell & Williams μπολ πορσελάνης ""Primula Sage"" 16 cm  – Offer Pack",14.399999999999999,0.1,12.96,Volume,-10%
3x DOWN TOWN Home πετσέτα χεριών 30 x 50 cm  – Offer Pack,14.399999999999999,0.1,12.96,Volume,-10%
"3x Maxwell & Williams κούπα πορσελάνης ""Granite Caviar"" 400 ml – Offer Pack",14.399999999999999,0.1,12.96,Volume,-10%
2x Kiko Milano Holiday Wonderlights Multichrome Nail Lacquer 01 Party Silver – Offer Pack,13.66,0.05,12.98,Volume,-5%
4x Coincasa γυάλινο μπολάκι σε σχήμα τουλίπας 9 x 9 cm Διάφανο 9x9 – Offer Pack,15.274285714285712,0.15000000000000002,12.98,Volume,-15%
2x Yves Rocher Concentrated Shower Gel Monoi 100 ml – Offer Pack,13.690588235294118,0.05,13.01,Volume,-5%
Kiko Milano 3D Hydra Lipgloss 03 Pearly Apricot + Kiko Milano Triangular Foundation Sponges,17.409166666666664,0.25,13.06,Clearance,-25%
2x Yves Rocher Deodorant 48h Antiperspirant with Chamomile from Brittany 50 ml – Offer Pack,13.745454545454544,0.05,13.06,Volume,-5%
3x Coincasa μαξιλάρι καρέκλας με checked pattern 40 x 40 cm Λευκό – Offer Pack,14.549999999999999,0.1,13.1,Volume,-10%
"2x Guy Laroche σετ πετσέτες κουζίνας ""Gourmet Kitchen Set 25"" (2 τεμάχια) – Offer Pack",13.800000000000002,0.05,13.11,Volume,-5%
OVS παιδική μπλούζα μονόχρωμη βαμβακερή με sailboat print και lettering Πράσινο Ανοιχτό 5-6Y + OVS βρεφικό T-shirt μονόχρωμο βαμβακερό με βολάν στα μανίκια Φούξια 12-18M,13.9,0.05,13.2,Thematic,-5%
OVS παιδική μπλούζα μονόχρωμη βαμβακερή με sailboat print και lettering Πράσινο Ανοιχτό 5-6Y + OVS παιδικό βαμβακερό T-shirt Πράσινο 5-6Y,13.9,0.05,13.2,Thematic,-5%
OVS βρεφική μπλούζα βαμβακερή μονόχρωμη με ribbed τελείωμα Κίτρινο 12-18M + OVS βρεφική μπλούζα φούτερ βαμβακερή μονόχρωμη με βολάν στα μανίκια Κόκκινο 12-18M,13.899999999999999,0.05,13.2,Thematic,-5%
2x Yves Rocher 24h Deodorant Cotton Scent with Mallow from Brittany 50 ml – Offer Pack,13.906666666666666,0.05,13.21,Volume,-5%
Name It παιδικό T-shirt με print στο στήθος Regular Fit Μπλε Ανοιχτό 13-14Y + OVS βρεφική μπλούζα βαμβακερή μονόχρωμη με ribbed τελείωμα Κίτρινο 12-18M,13.940000000000001,0.05,13.24,Thematic,-5%
4x Haomy μαξιλάρι για γέμισμα 45 x 45 cm Λευκό 45χ45cm – Offer Pack,15.600000000000001,0.15000000000000002,13.26,Volume,-15%
3x Luxurious Body Cream Icing Sugar 280 ml – Offer Pack,14.76,0.1,13.28,Volume,-10%
"2x Adidas σετ ανδρικές κοντές κάλτσες ""Thin Linear Low Cut"" (3 ζευγάρια) Μαύρο L – Offer Pack",14.06842105263158,0.05,13.36,Volume,-5%
"3x Maxwell & Williams χριστουγεννιάτικο πιάτο από πορσελάνη 16 cm ""Christmasville"" – Offer Pack",14.850000000000001,0.1,13.37,Volume,-10%
3x Maxwell & Williams σουπλά φαγητού μονόχρωμο με σχέδιο 43 x 30 cm – Offer Pack,14.850000000000001,0.1,13.37,Volume,-10%
3x Maxwell & Williams σουπλά φαγητού παραλληλόγραμμο με floral print 43 x 30 cm – Offer Pack,14.850000000000001,0.1,13.37,Volume,-10%
3x Maxwell & Williams σουπλά φαγητού με floral print 43 x 30 cm – Offer Pack,14.850000000000001,0.1,13.37,Volume,-10%
3x DOMUS HOMUS γυάλινο μπολ με διακοσμητικό lettering 13.4 x 8 cm – Offer Pack,14.850000000000001,0.1,13.37,Volume,-10%
"4x Luminarc παιδικό μπολ σερβιρίσματος από γυαλί ""Kotipi"" 16,5 cm – Offer Pack",15.8,0.15000000000000002,13.43,Volume,-15%
"2x Kentia προστατευτική θήκη μαξιλαριού με ανάγλυφο σχέδιο ""HTL relax qulited"" 52 x 72 cm – Offer Pack",14.14,0.05,13.43,Volume,-5%
4x Coincasa σουπλά με ανάγλυφο σχέδιο 38 cm Πολύχρωμο – Offer Pack,15.84,0.15000000000000002,13.46,Volume,-15%
"3x DPAM σετ παιδικά κοκκαλάκια μαλλιών ""Red and Blue"" (4 τεμάχια) Κόκκινο ONE SIZE – Offer Pack",14.97,0.1,13.47,Volume,-10%
3x Κiko Milano Reusable Bottle 100ml – Offer Pack,14.97,0.1,13.47,Volume,-10%
"3x Κiko Milano Smart Colour Eyeshadow 1,8 gr 28 Pearly Light Mint – Offer Pack",14.97,0.1,13.47,Volume,-10%
Kiko Milano Crazy '90S Unicorn Body Cream + Kiko Milano Pure Clean Toner 200 ml,16.864143049932522,0.2,13.49,Rule-Based,-20%
Kiko Milano Smart Blush 06 Mauve + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,18.00121212121212,0.25,13.5,Clearance,-25%
Kiko Milano Long Lasting Colour Lip Marker 105 True Red + Kiko Milano Pure Clean Toner 200 ml,16.88657894736842,0.2,13.51,Rule-Based,-20%
"4x Coincasa γυάλινο ποτήρι με ανάγλυφο σχέδιο 8,2 x 15,3 cm Κόκκινο – Offer Pack",15.92,0.15000000000000002,13.53,Volume,-15%
"4x Kentia σουπλά colorblocked ""Jake"" – Offer Pack",16.0,0.15000000000000002,13.6,Volume,-15%
4x Shishi χριστουγεννιάτικη γυάλινη διακοσμητική μπάλα με glitter 8 cm – Offer Pack,16.0,0.15000000000000002,13.6,Volume,-15%
Kiko Milano Maxi Mod Waterproof Mascara 12 ml + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,18.13689393939394,0.25,13.6,Clearance,-25%
4x Kaemingk διακοσμητικό κλαδί παπαρούνα κόκκινη 63 x 14 x 7 cm – Offer Pack,16.0,0.15000000000000002,13.6,Volume,-15%
3x Coincasa μικρό γυάλινο μπολ 14 cm Λευκό 14cm – Offer Pack,15.120000000000001,0.1,13.61,Volume,-10%
Kiko Milano Unlimited Double Touch 120 Rosy Mauve + Kiko Milano Pure Clean Toner 200 ml,17.081186790505676,0.2,13.66,Rule-Based,-20%
Kiko Milano Sculpting Touch Creamy Stick Contour 200 Hazelnut + Kiko Milano New Unmeasurable Length Waterproof Mascara 12 ml,21.042207207207205,0.35,13.68,Clearance,-35%
Kiko Milano 3D Hydra Lipgloss 19 Cream Cashmere + Kiko Milano Pure Clean Toner 200 ml,17.12389778794813,0.2,13.7,Rule-Based,-20%
Kiko Milano 3D Hydra Lipgloss 08 Natural Rosewood + Kiko Milano Pure Clean Toner 200 ml,17.282213868003343,0.2,13.83,Rule-Based,-20%
3x Coincasa χριστουγεννιάτικη μπάλα 10 cm Χρυσό – Offer Pack,15.39,0.1,13.85,Volume,-10%
Kiko Milano Unlimited Double Touch 103 Natural Rose + Kiko Milano Pure Clean Toner 200 ml,17.331672405312347,0.2,13.87,Rule-Based,-20%
Kiko Milano Sculpting Touch Creamy Stick Contour 200 Hazelnut + Kiko Milano High Pigment Eyeshadow 40 Metallic Ballerina Rose,17.342207207207206,0.2,13.87,Rule-Based,-20%
"4x Leonardo ποτήρι κρασιού με πόδι ""Daily"" 320 ml – Offer Pack",16.4,0.15000000000000002,13.94,Volume,-15%
Kiko Milano New 30 Days Extension - Night Treatment Booster Mascara 8 ml + Kiko Milano Pure Clean Toner 200 ml,17.455696594427245,0.2,13.96,Rule-Based,-20%
Kiko Milano Long Lasting Colour Lip Marker 106 Apple Red + Kiko Milano Pure Clean Toner 200 ml,17.521578947368422,0.2,14.02,Rule-Based,-20%
Kiko Milano 3D Hydra Lipgloss 03 Pearly Apricot + Kiko Milano Pure Clean Toner 200 ml,17.52407894736842,0.2,14.02,Rule-Based,-20%
2x Yves Rocher Coffee Beans Comforting Shower Gel 400ml – Offer Pack,14.763529411764708,0.05,14.03,Volume,-5%
2x Yves Rocher Bourbon Vanilla Escape Bath & Shower Gel 400 ml – Offer Pack,14.787692307692309,0.05,14.05,Volume,-5%
"4x Kiko Milano Smart Fusion Lip Pencil 0,9 gr 14 Poppy Red – Offer Pack",16.62666666666667,0.15000000000000002,14.13,Volume,-15%
4x Kiko Milano Smart Fusion Lip Pencil 14 Poppy Red – Offer Pack,16.62666666666667,0.15000000000000002,14.13,Volume,-15%
Kiko Milano 3D Hydra Lipgloss 06 Candy Rose + Kiko Milano Pure Clean Toner 200 ml,17.662894736842105,0.2,14.13,Rule-Based,-20%
"3x Marva κεραμικό πιάτο για ζυμαρικά ""Africa"" 26 cm – Offer Pack",15.72,0.1,14.15,Volume,-10%
2x Kiko Milano Coloured Lip Balm 08 Almond – Offer Pack,14.940526315789475,0.05,14.19,Volume,-5%
Kiko Milano Crazy '90S Unicorn Body Cream + Kiko Milano Triangular Foundation Sponges,16.749230769230767,0.15,14.24,Clearance,-15%
Kiko Milano Long Lasting Colour Lip Marker 105 True Red + Kiko Milano Triangular Foundation Sponges,16.77166666666667,0.15,14.26,Clearance,-15%
Kiko Milano Make Up Fixer + Kiko Milano Pure Clean Toner 200 ml,17.831346389228887,0.2,14.27,Rule-Based,-20%
"Kentia αδιάβροχη μαξιλαροθήκη βαμβακερή ""Cotton Cover"" 50 x 70 cm + Kiko Milano Pure Clean Toner 200 ml",15.036578947368422,0.05,14.28,Thematic,-5%
